"initial_alias","converted_alias","name","description","namespace"
"GO:0007166","ENSMUSG00000009030","Pdcl","phosducin-like [Source:MGI Symbol;Acc:MGI:1914716]","GO"
"GO:0007166","ENSMUSG00000009073","Nf2","neurofibromin 2 [Source:MGI Symbol;Acc:MGI:97307]","GO"
"GO:0007166","ENSMUSG00000009185","Ccl8","chemokine (C-C motif) ligand 8 [Source:MGI Symbol;Acc:MGI:101878]","GO"
"GO:0007166","ENSMUSG00000009281","Rarres2","retinoic acid receptor responder (tazarotene induced) 2 [Source:MGI Symbol;Acc:MGI:1918910]","GO"
"GO:0007166","ENSMUSG00000009376","Met","met proto-oncogene [Source:MGI Symbol;Acc:MGI:96969]","GO"
"GO:0007166","ENSMUSG00000009633","G0s2","G0/G1 switch gene 2 [Source:MGI Symbol;Acc:MGI:1316737]","GO"
"GO:0007166","ENSMUSG00000009681","Bcr","breakpoint cluster region [Source:MGI Symbol;Acc:MGI:88141]","GO"
"GO:0007166","ENSMUSG00000009900","Wnt3a","wingless-type MMTV integration site family, member 3A [Source:MGI Symbol;Acc:MGI:98956]","GO"
"GO:0007166","ENSMUSG00000010047","Hyal2","hyaluronoglucosaminidase 2 [Source:MGI Symbol;Acc:MGI:1196334]","GO"
"GO:0007166","ENSMUSG00000010461","Eya4","EYA transcriptional coactivator and phosphatase 4 [Source:MGI Symbol;Acc:MGI:1337104]","GO"
"GO:0007166","ENSMUSG00000010517","Faf1","Fas-associated factor 1 [Source:MGI Symbol;Acc:MGI:109419]","GO"
"GO:0007166","ENSMUSG00000010609","Psen2","presenilin 2 [Source:MGI Symbol;Acc:MGI:109284]","GO"
"GO:0007166","ENSMUSG00000010751","Tnfrsf22","tumor necrosis factor receptor superfamily, member 22 [Source:MGI Symbol;Acc:MGI:1930270]","GO"
"GO:0007166","ENSMUSG00000010797","Wnt2","wingless-type MMTV integration site family, member 2 [Source:MGI Symbol;Acc:MGI:98954]","GO"
"GO:0007166","ENSMUSG00000010825","Grid2ip","glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 1 [Source:MGI Symbol;Acc:MGI:2176213]","GO"
"GO:0007166","ENSMUSG00000011096","Akt1s1","AKT1 substrate 1 (proline-rich) [Source:MGI Symbol;Acc:MGI:1914855]","GO"
"GO:0007166","ENSMUSG00000011171","Vipr2","vasoactive intestinal peptide receptor 2 [Source:MGI Symbol;Acc:MGI:107166]","GO"
"GO:0007166","ENSMUSG00000011256","Adam19","a disintegrin and metallopeptidase domain 19 (meltrin beta) [Source:MGI Symbol;Acc:MGI:105377]","GO"
"GO:0007166","ENSMUSG00000011658","Fuz","fuzzy planar cell polarity protein [Source:MGI Symbol;Acc:MGI:1917550]","GO"
"GO:0007166","ENSMUSG00000011877","Git1","GIT ArfGAP 1 [Source:MGI Symbol;Acc:MGI:1927140]","GO"
"GO:0007166","ENSMUSG00000012282","Wnt8a","wingless-type MMTV integration site family, member 8A [Source:MGI Symbol;Acc:MGI:107924]","GO"
"GO:0007166","ENSMUSG00000012396","Nanog","Nanog homeobox [Source:MGI Symbol;Acc:MGI:1919200]","GO"
"GO:0007166","ENSMUSG00000012519","Mlkl","mixed lineage kinase domain-like [Source:MGI Symbol;Acc:MGI:1921818]","GO"
"GO:0007166","ENSMUSG00000012777","Acp4","acid phosphatase 4 [Source:MGI Symbol;Acc:MGI:3644563]","GO"
"GO:0007166","ENSMUSG00000013033","Adgrl1","adhesion G protein-coupled receptor L1 [Source:MGI Symbol;Acc:MGI:1929461]","GO"
"GO:0007166","ENSMUSG00000013076","Amotl1","angiomotin-like 1 [Source:MGI Symbol;Acc:MGI:1922973]","GO"
"GO:0007166","ENSMUSG00000013483","Card14","caspase recruitment domain family, member 14 [Source:MGI Symbol;Acc:MGI:2386258]","GO"
"GO:0007166","ENSMUSG00000013663","Pten","phosphatase and tensin homolog [Source:MGI Symbol;Acc:MGI:109583]","GO"
"GO:0007166","ENSMUSG00000013698","Pea15a","phosphoprotein enriched in astrocytes 15A [Source:MGI Symbol;Acc:MGI:104799]","GO"
"GO:0007166","ENSMUSG00000013766","Ly6g6e","lymphocyte antigen 6 complex, locus G6E [Source:MGI Symbol;Acc:MGI:1917524]","GO"
"GO:0007166","ENSMUSG00000013973","Dedd","death effector domain-containing [Source:MGI Symbol;Acc:MGI:1333874]","GO"
"GO:0007166","ENSMUSG00000014039","Prdm15","PR domain containing 15 [Source:MGI Symbol;Acc:MGI:1930121]","GO"
"GO:0007166","ENSMUSG00000014232","Cluap1","clusterin associated protein 1 [Source:MGI Symbol;Acc:MGI:1924029]","GO"
"GO:0007166","ENSMUSG00000014303","Glis2","GLIS family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1932535]","GO"
"GO:0007166","ENSMUSG00000014329","Bicc1","BicC family RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1933388]","GO"
"GO:0007166","ENSMUSG00000014361","Mertk","MER proto-oncogene tyrosine kinase [Source:MGI Symbol;Acc:MGI:96965]","GO"
"GO:0007166","ENSMUSG00000014402","Tsg101","tumor susceptibility gene 101 [Source:MGI Symbol;Acc:MGI:106581]","GO"
"GO:0007166","ENSMUSG00000014453","Blk","B lymphoid kinase [Source:MGI Symbol;Acc:MGI:88169]","GO"
"GO:0007166","ENSMUSG00000014599","Csf1","colony stimulating factor 1 (macrophage) [Source:MGI Symbol;Acc:MGI:1339753]","GO"
"GO:0007166","ENSMUSG00000014609","Chrne","cholinergic receptor, nicotinic, epsilon polypeptide [Source:MGI Symbol;Acc:MGI:87894]","GO"
"GO:0007166","ENSMUSG00000014773","Dll1","delta like canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:104659]","GO"
"GO:0007166","ENSMUSG00000014776","Nol3","nucleolar protein 3 (apoptosis repressor with CARD domain) [Source:MGI Symbol;Acc:MGI:1925938]","GO"
"GO:0007166","ENSMUSG00000014932","Yes1","YES proto-oncogene 1, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:99147]","GO"
"GO:0007166","ENSMUSG00000015053","Gata2","GATA binding protein 2 [Source:MGI Symbol;Acc:MGI:95662]","GO"
"GO:0007166","ENSMUSG00000015133","Lrrk1","leucine-rich repeat kinase 1 [Source:MGI Symbol;Acc:MGI:2142227]","GO"
"GO:0007166","ENSMUSG00000015149","Sirt2","sirtuin 2 [Source:MGI Symbol;Acc:MGI:1927664]","GO"
"GO:0007166","ENSMUSG00000015243","Abca1","ATP-binding cassette, sub-family A (ABC1), member 1 [Source:MGI Symbol;Acc:MGI:99607]","GO"
"GO:0007166","ENSMUSG00000015305","Sash1","SAM and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:1917347]","GO"
"GO:0007166","ENSMUSG00000015316","Slamf1","signaling lymphocytic activation molecule family member 1 [Source:MGI Symbol;Acc:MGI:1351314]","GO"
"GO:0007166","ENSMUSG00000015452","Ager","advanced glycosylation end product-specific receptor [Source:MGI Symbol;Acc:MGI:893592]","GO"
"GO:0007166","ENSMUSG00000015468","Notch4","notch 4 [Source:MGI Symbol;Acc:MGI:107471]","GO"
"GO:0007166","ENSMUSG00000015533","Itga2","integrin alpha 2 [Source:MGI Symbol;Acc:MGI:96600]","GO"
"GO:0007166","ENSMUSG00000015579","Nkx2-5","NK2 homeobox 5 [Source:MGI Symbol;Acc:MGI:97350]","GO"
"GO:0007166","ENSMUSG00000015619","Gata3","GATA binding protein 3 [Source:MGI Symbol;Acc:MGI:95663]","GO"
"GO:0007166","ENSMUSG00000015627","Gata5","GATA binding protein 5 [Source:MGI Symbol;Acc:MGI:109497]","GO"
"GO:0007166","ENSMUSG00000015647","Lama5","laminin, alpha 5 [Source:MGI Symbol;Acc:MGI:105382]","GO"
"GO:0007166","ENSMUSG00000015750","Aph1a","aph1 homolog A, gamma secretase subunit [Source:MGI Symbol;Acc:MGI:2385110]","GO"
"GO:0007166","ENSMUSG00000015947","Fcgr1","Fc receptor, IgG, high affinity I [Source:MGI Symbol;Acc:MGI:95498]","GO"
"GO:0007166","ENSMUSG00000015950","Ncf1","neutrophil cytosolic factor 1 [Source:MGI Symbol;Acc:MGI:97283]","GO"
"GO:0007166","ENSMUSG00000015957","Wnt11","wingless-type MMTV integration site family, member 11 [Source:MGI Symbol;Acc:MGI:101948]","GO"
"GO:0007166","ENSMUSG00000015966","Il17rb","interleukin 17 receptor B [Source:MGI Symbol;Acc:MGI:1355292]","GO"
"GO:0007166","ENSMUSG00000016024","Lbp","lipopolysaccharide binding protein [Source:MGI Symbol;Acc:MGI:1098776]","GO"
"GO:0007166","ENSMUSG00000016028","Celsr1","cadherin, EGF LAG seven-pass G-type receptor 1 [Source:MGI Symbol;Acc:MGI:1100883]","GO"
"GO:0007166","ENSMUSG00000016206","H2-M3","histocompatibility 2, M region locus 3 [Source:MGI Symbol;Acc:MGI:95915]","GO"
"GO:0007166","ENSMUSG00000016409","Nkap","NFKB activating protein [Source:MGI Symbol;Acc:MGI:1914300]","GO"
"GO:0007166","ENSMUSG00000016493","Cd46","CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290]","GO"
"GO:0007166","ENSMUSG00000016496","Cd274","CD274 antigen [Source:MGI Symbol;Acc:MGI:1926446]","GO"
"GO:0007166","ENSMUSG00000016498","Pdcd1lg2","programmed cell death 1 ligand 2 [Source:MGI Symbol;Acc:MGI:1930125]","GO"
"GO:0007166","ENSMUSG00000016524","Il19","interleukin 19 [Source:MGI Symbol;Acc:MGI:1890472]","GO"
"GO:0007166","ENSMUSG00000016528","Mapkapk2","MAP kinase-activated protein kinase 2 [Source:MGI Symbol;Acc:MGI:109298]","GO"
"GO:0007166","ENSMUSG00000016529","Il10","interleukin 10 [Source:MGI Symbol;Acc:MGI:96537]","GO"
"GO:0007166","ENSMUSG00000016637","Ift27","intraflagellar transport 27 [Source:MGI Symbol;Acc:MGI:1914292]","GO"
"GO:0007166","ENSMUSG00000016757","Ttll12","tubulin tyrosine ligase-like family, member 12 [Source:MGI Symbol;Acc:MGI:3039573]","GO"
"GO:0007166","ENSMUSG00000016763","Scube1","signal peptide, CUB domain, EGF-like 1 [Source:MGI Symbol;Acc:MGI:1890616]","GO"
"GO:0007166","ENSMUSG00000016918","Sulf1","sulfatase 1 [Source:MGI Symbol;Acc:MGI:2138563]","GO"
"GO:0007166","ENSMUSG00000016933","Plcg1","phospholipase C, gamma 1 [Source:MGI Symbol;Acc:MGI:97615]","GO"
"GO:0007166","ENSMUSG00000016942","Tmprss6","transmembrane serine protease 6 [Source:MGI Symbol;Acc:MGI:1919003]","GO"
"GO:0007166","ENSMUSG00000017057","Il13ra1","interleukin 13 receptor, alpha 1 [Source:MGI Symbol;Acc:MGI:105052]","GO"
"GO:0007166","ENSMUSG00000017064","Prl5a1","prolactin family 5, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:106332]","GO"
"GO:0007166","ENSMUSG00000017146","Brca1","breast cancer 1, early onset [Source:MGI Symbol;Acc:MGI:104537]","GO"
"GO:0007166","ENSMUSG00000017314","Mpp2","membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) [Source:MGI Symbol;Acc:MGI:1858257]","GO"
"GO:0007166","ENSMUSG00000017376","Nlk","nemo like kinase [Source:MGI Symbol;Acc:MGI:1201387]","GO"
"GO:0007166","ENSMUSG00000017412","Cacnb4","calcium channel, voltage-dependent, beta 4 subunit [Source:MGI Symbol;Acc:MGI:103301]","GO"
"GO:0007166","ENSMUSG00000017493","Igfbp4","insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]","GO"
"GO:0007166","ENSMUSG00000017548","Suz12","SUZ12 polycomb repressive complex 2 subunit [Source:MGI Symbol;Acc:MGI:1261758]","GO"
"GO:0007166","ENSMUSG00000017561","Crlf3","cytokine receptor-like factor 3 [Source:MGI Symbol;Acc:MGI:1860086]","GO"
"GO:0007166","ENSMUSG00000017652","Cd40","CD40 antigen [Source:MGI Symbol;Acc:MGI:88336]","GO"
"GO:0007166","ENSMUSG00000017664","Slc35c2","solute carrier family 35, member C2 [Source:MGI Symbol;Acc:MGI:2385166]","GO"
"GO:0007166","ENSMUSG00000017697","Ada","adenosine deaminase [Source:MGI Symbol;Acc:MGI:87916]","GO"
"GO:0007166","ENSMUSG00000017737","Mmp9","matrix metallopeptidase 9 [Source:MGI Symbol;Acc:MGI:97011]","GO"
"GO:0007166","ENSMUSG00000017774","Myo1c","myosin IC [Source:MGI Symbol;Acc:MGI:106612]","GO"
"GO:0007166","ENSMUSG00000017776","Crk","v-crk avian sarcoma virus CT10 oncogene homolog [Source:MGI Symbol;Acc:MGI:88508]","GO"
"GO:0007166","ENSMUSG00000017831","Rab5a","RAB5A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105926]","GO"
"GO:0007166","ENSMUSG00000017858","Ift52","intraflagellar transport 52 [Source:MGI Symbol;Acc:MGI:2387217]","GO"
"GO:0007166","ENSMUSG00000017897","Eya2","EYA transcriptional coactivator and phosphatase 2 [Source:MGI Symbol;Acc:MGI:109341]","GO"
"GO:0007166","ENSMUSG00000017922","Prl3c1","prolactin family 3, subfamily c, member 1 [Source:MGI Symbol;Acc:MGI:1351649]","GO"
"GO:0007166","ENSMUSG00000017950","Hnf4a","hepatic nuclear factor 4, alpha [Source:MGI Symbol;Acc:MGI:109128]","GO"
"GO:0007166","ENSMUSG00000018160","Med1","mediator complex subunit 1 [Source:MGI Symbol;Acc:MGI:1100846]","GO"
"GO:0007166","ENSMUSG00000018166","Erbb3","erb-b2 receptor tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:95411]","GO"
"GO:0007166","ENSMUSG00000018169","Mfng","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:MGI Symbol;Acc:MGI:1095404]","GO"
"GO:0007166","ENSMUSG00000018199","Ro60","Ro60, Y RNA binding protein [Source:MGI Symbol;Acc:MGI:106652]","GO"
"GO:0007166","ENSMUSG00000018209","Stk4","serine/threonine kinase 4 [Source:MGI Symbol;Acc:MGI:1929004]","GO"
"GO:0007166","ENSMUSG00000018238","Gdf9","growth differentiation factor 9 [Source:MGI Symbol;Acc:MGI:95692]","GO"
"GO:0007166","ENSMUSG00000018259","Prl8a2","prolactin family 8, subfamily a, member 2 [Source:MGI Symbol;Acc:MGI:894281]","GO"
"GO:0007166","ENSMUSG00000018341","Il12rb2","interleukin 12 receptor, beta 2 [Source:MGI Symbol;Acc:MGI:1270861]","GO"
"GO:0007166","ENSMUSG00000018363","Smurf2","SMAD specific E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:1913563]","GO"
"GO:0007166","ENSMUSG00000018395","Kif3a","kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689]","GO"
"GO:0007166","ENSMUSG00000018401","Mtmr4","myotubularin related protein 4 [Source:MGI Symbol;Acc:MGI:2180699]","GO"
"GO:0007166","ENSMUSG00000018486","Wnt9b","wingless-type MMTV integration site family, member 9B [Source:MGI Symbol;Acc:MGI:1197020]","GO"
"GO:0007166","ENSMUSG00000018500","Adora2b","adenosine A2b receptor [Source:MGI Symbol;Acc:MGI:99403]","GO"
"GO:0007166","ENSMUSG00000018559","Ctdnep1","CTD nuclear envelope phosphatase 1 [Source:MGI Symbol;Acc:MGI:1914431]","GO"
"GO:0007166","ENSMUSG00000018567","Gabarap","gamma-aminobutyric acid receptor associated protein [Source:MGI Symbol;Acc:MGI:1861742]","GO"
"GO:0007166","ENSMUSG00000018583","G3bp1","GTPase activating protein (SH3 domain) binding protein 1 [Source:MGI Symbol;Acc:MGI:1351465]","GO"
"GO:0007166","ENSMUSG00000018589","Glra2","glycine receptor, alpha 2 subunit [Source:MGI Symbol;Acc:MGI:95748]","GO"
"GO:0007166","ENSMUSG00000018595","Glra4","glycine receptor, alpha 4 subunit [Source:MGI Symbol;Acc:MGI:95750]","GO"
"GO:0007166","ENSMUSG00000018634","Crhr1","corticotropin releasing hormone receptor 1 [Source:MGI Symbol;Acc:MGI:88498]","GO"
"GO:0007166","ENSMUSG00000018736","Ndel1","nudE neurodevelopment protein 1 like 1 [Source:MGI Symbol;Acc:MGI:1932915]","GO"
"GO:0007166","ENSMUSG00000018796","Acsl1","acyl-CoA synthetase long-chain family member 1 [Source:MGI Symbol;Acc:MGI:102797]","GO"
"GO:0007166","ENSMUSG00000018820","Zfyve27","zinc finger, FYVE domain containing 27 [Source:MGI Symbol;Acc:MGI:1919602]","GO"
"GO:0007166","ENSMUSG00000018822","Sfrp5","secreted frizzled-related sequence protein 5 [Source:MGI Symbol;Acc:MGI:1860298]","GO"
"GO:0007166","ENSMUSG00000018899","Irf1","interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]","GO"
"GO:0007166","ENSMUSG00000018909","Arrb1","arrestin, beta 1 [Source:MGI Symbol;Acc:MGI:99473]","GO"
"GO:0007166","ENSMUSG00000018914","Il3","interleukin 3 [Source:MGI Symbol;Acc:MGI:96552]","GO"
"GO:0007166","ENSMUSG00000018916","Csf2","colony stimulating factor 2 (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339752]","GO"
"GO:0007166","ENSMUSG00000018927","Ccl6","chemokine (C-C motif) ligand 6 [Source:MGI Symbol;Acc:MGI:98263]","GO"
"GO:0007166","ENSMUSG00000018930","Ccl4","chemokine (C-C motif) ligand 4 [Source:MGI Symbol;Acc:MGI:98261]","GO"
"GO:0007166","ENSMUSG00000019122","Ccl9","chemokine (C-C motif) ligand 9 [Source:MGI Symbol;Acc:MGI:104533]","GO"
"GO:0007166","ENSMUSG00000019146","Cacng2","calcium channel, voltage-dependent, gamma subunit 2 [Source:MGI Symbol;Acc:MGI:1316660]","GO"
"GO:0007166","ENSMUSG00000019428","Fkbp8","FK506 binding protein 8 [Source:MGI Symbol;Acc:MGI:1341070]","GO"
"GO:0007166","ENSMUSG00000019429","Ffar3","free fatty acid receptor 3 [Source:MGI Symbol;Acc:MGI:2685324]","GO"
"GO:0007166","ENSMUSG00000019433","Gipc1","GIPC PDZ domain containing family, member 1 [Source:MGI Symbol;Acc:MGI:1926252]","GO"
"GO:0007166","ENSMUSG00000019471","Cdc37","cell division cycle 37 [Source:MGI Symbol;Acc:MGI:109531]","GO"
"GO:0007166","ENSMUSG00000019489","Cd70","CD70 antigen [Source:MGI Symbol;Acc:MGI:1195273]","GO"
"GO:0007166","ENSMUSG00000019577","Pdk4","pyruvate dehydrogenase kinase, isoenzyme 4 [Source:MGI Symbol;Acc:MGI:1351481]","GO"
"GO:0007166","ENSMUSG00000019647","Sema6a","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A [Source:MGI Symbol;Acc:MGI:1203727]","GO"
"GO:0007166","ENSMUSG00000019756","Prl8a1","prolactin family 8, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:1920494]","GO"
"GO:0007166","ENSMUSG00000019768","Esr1","estrogen receptor 1 (alpha) [Source:MGI Symbol;Acc:MGI:1352467]","GO"
"GO:0007166","ENSMUSG00000019777","Hdac2","histone deacetylase 2 [Source:MGI Symbol;Acc:MGI:1097691]","GO"
"GO:0007166","ENSMUSG00000019779","Frk","fyn-related kinase [Source:MGI Symbol;Acc:MGI:103265]","GO"
"GO:0007166","ENSMUSG00000019789","Hey2","hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]","GO"
"GO:0007166","ENSMUSG00000019804","Snx3","sorting nexin 3 [Source:MGI Symbol;Acc:MGI:1860188]","GO"
"GO:0007166","ENSMUSG00000019828","Grm1","glutamate receptor, metabotropic 1 [Source:MGI Symbol;Acc:MGI:1351338]","GO"
"GO:0007166","ENSMUSG00000019831","Wasf1","WAS protein family, member 1 [Source:MGI Symbol;Acc:MGI:1890563]","GO"
"GO:0007166","ENSMUSG00000019843","Fyn","Fyn proto-oncogene [Source:MGI Symbol;Acc:MGI:95602]","GO"
"GO:0007166","ENSMUSG00000019850","Tnfaip3","tumor necrosis factor, alpha-induced protein 3 [Source:MGI Symbol;Acc:MGI:1196377]","GO"
"GO:0007166","ENSMUSG00000019851","Perp","PERP, TP53 apoptosis effector [Source:MGI Symbol;Acc:MGI:1929938]","GO"
"GO:0007166","ENSMUSG00000019880","Rspo3","R-spondin 3 [Source:MGI Symbol;Acc:MGI:1920030]","GO"
"GO:0007166","ENSMUSG00000019889","Ptprk","protein tyrosine phosphatase, receptor type, K [Source:MGI Symbol;Acc:MGI:103310]","GO"
"GO:0007166","ENSMUSG00000019893","Ros1","Ros1 proto-oncogene [Source:MGI Symbol;Acc:MGI:97999]","GO"
"GO:0007166","ENSMUSG00000019929","Dcn","decorin [Source:MGI Symbol;Acc:MGI:94872]","GO"
"GO:0007166","ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like) [Source:MGI Symbol;Acc:MGI:2175912]","GO"
"GO:0007166","ENSMUSG00000019966","Kitl","kit ligand [Source:MGI Symbol;Acc:MGI:96974]","GO"
"GO:0007166","ENSMUSG00000019969","Psen1","presenilin 1 [Source:MGI Symbol;Acc:MGI:1202717]","GO"
"GO:0007166","ENSMUSG00000019987","Arg1","arginase, liver [Source:MGI Symbol;Acc:MGI:88070]","GO"
"GO:0007166","ENSMUSG00000019997","Ccn2","cellular communication network factor 2 [Source:MGI Symbol;Acc:MGI:95537]","GO"
"GO:0007166","ENSMUSG00000020007","Il20ra","interleukin 20 receptor, alpha [Source:MGI Symbol;Acc:MGI:3605069]","GO"
"GO:0007166","ENSMUSG00000020009","Ifngr1","interferon gamma receptor 1 [Source:MGI Symbol;Acc:MGI:107655]","GO"
"GO:0007166","ENSMUSG00000020027","Socs2","suppressor of cytokine signaling 2 [Source:MGI Symbol;Acc:MGI:1201787]","GO"
"GO:0007166","ENSMUSG00000020037","Rfx4","regulatory factor X, 4 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:1918387]","GO"
"GO:0007166","ENSMUSG00000020042","Btbd11","BTB (POZ) domain containing 11 [Source:MGI Symbol;Acc:MGI:1921257]","GO"
"GO:0007166","ENSMUSG00000020044","Timp3","tissue inhibitor of metalloproteinase 3 [Source:MGI Symbol;Acc:MGI:98754]","GO"
"GO:0007166","ENSMUSG00000020052","Ascl1","achaete-scute family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:96919]","GO"
"GO:0007166","ENSMUSG00000020053","Igf1","insulin-like growth factor 1 [Source:MGI Symbol;Acc:MGI:96432]","GO"
"GO:0007166","ENSMUSG00000020063","Sirt1","sirtuin 1 [Source:MGI Symbol;Acc:MGI:2135607]","GO"
"GO:0007166","ENSMUSG00000020091","Eif4ebp2","eukaryotic translation initiation factor 4E binding protein 2 [Source:MGI Symbol;Acc:MGI:109198]","GO"
"GO:0007166","ENSMUSG00000020097","Sgpl1","sphingosine phosphate lyase 1 [Source:MGI Symbol;Acc:MGI:1261415]","GO"
"GO:0007166","ENSMUSG00000020099","Unc5b","unc-5 netrin receptor B [Source:MGI Symbol;Acc:MGI:894703]","GO"
"GO:0007166","ENSMUSG00000020101","Vsir","V-set immunoregulatory receptor [Source:MGI Symbol;Acc:MGI:1921298]","GO"
"GO:0007166","ENSMUSG00000020108","Ddit4","DNA-damage-inducible transcript 4 [Source:MGI Symbol;Acc:MGI:1921997]","GO"
"GO:0007166","ENSMUSG00000020115","Tbk1","TANK-binding kinase 1 [Source:MGI Symbol;Acc:MGI:1929658]","GO"
"GO:0007166","ENSMUSG00000020120","Plek","pleckstrin [Source:MGI Symbol;Acc:MGI:1860485]","GO"
"GO:0007166","ENSMUSG00000020122","Egfr","epidermal growth factor receptor [Source:MGI Symbol;Acc:MGI:95294]","GO"
"GO:0007166","ENSMUSG00000020124","Usp15","ubiquitin specific peptidase 15 [Source:MGI Symbol;Acc:MGI:101857]","GO"
"GO:0007166","ENSMUSG00000020134","Peli1","pellino 1 [Source:MGI Symbol;Acc:MGI:1914495]","GO"
"GO:0007166","ENSMUSG00000020135","Apc2","adenomatosis polyposis coli 2 [Source:MGI Symbol;Acc:MGI:1346052]","GO"
"GO:0007166","ENSMUSG00000020140","Lgr5","leucine rich repeat containing G protein coupled receptor 5 [Source:MGI Symbol;Acc:MGI:1341817]","GO"
"GO:0007166","ENSMUSG00000020151","Ptprr","protein tyrosine phosphatase, receptor type, R [Source:MGI Symbol;Acc:MGI:109559]","GO"
"GO:0007166","ENSMUSG00000020170","Frs2","fibroblast growth factor receptor substrate 2 [Source:MGI Symbol;Acc:MGI:1100860]","GO"
"GO:0007166","ENSMUSG00000020176","Grb10","growth factor receptor bound protein 10 [Source:MGI Symbol;Acc:MGI:103232]","GO"
