geneid	15948X1	15948X2	15948X3	15948X4	15948X5	15948X6	15948X7	15948X8	15948X9	15948X10
ENSMUSG00000002458	2	6	20	4	0	22	42	22	9	9
ENSMUSG00000002459	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000002475	7	7	39	12	6	30	77	13	13	6
ENSMUSG00000002477	20	37	107	44	22	80	233	78	45	28
ENSMUSG00000002486	9	16	29	9	6	30	29	17	12	11
ENSMUSG00000002489	3	19	70	14	9	30	100	65	13	19
ENSMUSG00000002496	90	144	439	132	114	290	739	312	178	109
ENSMUSG00000002500	105	156	487	136	103	352	383	106	50	87
ENSMUSG00000002504	34	46	203	49	54	165	452	121	97	52
ENSMUSG00000002524	25	40	177	58	32	130	354	126	58	43
ENSMUSG00000002546	91	114	425	120	76	330	826	312	182	84
ENSMUSG00000002550	5	12	59	5	5	17	67	34	20	9
ENSMUSG00000002565	9	9	43	13	3	19	59	32	9	9
ENSMUSG00000002578	1	1	1	0	1	0	5	1	0	0
ENSMUSG00000002580	2	4	26	6	2	25	57	14	13	3
ENSMUSG00000002588	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000002602	52	62	287	60	47	196	817	364	148	67
ENSMUSG00000002603	4	6	31	11	3	13	109	48	21	13
ENSMUSG00000002608	17	16	70	23	18	46	121	43	25	18
ENSMUSG00000002617	14	13	56	14	9	47	115	49	32	29
ENSMUSG00000002625	60	62	286	90	54	171	318	99	75	63
ENSMUSG00000002633	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002635	6	6	22	3	7	28	37	17	9	3
ENSMUSG00000002658	44	40	192	54	29	132	317	120	86	42
ENSMUSG00000002660	18	22	114	24	14	63	178	55	32	31
ENSMUSG00000002661	3	8	32	4	2	21	89	23	6	5
ENSMUSG00000002664	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002668	2	1	12	1	2	6	14	7	3	5
ENSMUSG00000002679	7	3	36	7	3	21	60	19	16	5
ENSMUSG00000002688	7	7	53	11	7	26	62	22	16	14
ENSMUSG00000002699	3	3	21	6	7	10	45	17	10	7
ENSMUSG00000002718	70	65	386	87	63	252	629	242	126	87
ENSMUSG00000002728	26	37	173	47	32	127	305	114	88	44
ENSMUSG00000002731	5	18	67	10	10	45	118	25	29	14
ENSMUSG00000002732	12	31	90	26	18	62	158	62	38	34
ENSMUSG00000002733	13	37	95	22	23	61	206	77	50	22
ENSMUSG00000002741	32	47	250	52	54	172	596	147	128	60
ENSMUSG00000002748	166	274	973	284	205	721	1386	525	385	308
ENSMUSG00000002763	15	16	72	18	12	40	107	41	13	9
ENSMUSG00000002767	25	30	173	43	22	109	320	73	69	25
ENSMUSG00000002768	14	20	58	15	6	55	183	50	31	17
ENSMUSG00000002769	1	0	4	1	1	1	4	1	0	0
ENSMUSG00000002771	4	1	3	2	2	2	10	7	3	1
ENSMUSG00000002778	15	28	101	32	21	82	350	113	64	27
ENSMUSG00000002781	16	36	163	46	32	104	200	87	33	14
ENSMUSG00000002791	1	0	0	0	0	0	0	0	1	0
ENSMUSG00000002797	23	26	107	33	23	58	141	45	34	26
ENSMUSG00000002799	21	21	113	47	22	99	233	85	49	18
ENSMUSG00000002803	7	15	29	7	6	31	96	26	17	11
ENSMUSG00000002804	2	0	5	1	0	5	23	12	1	1
ENSMUSG00000002808	5	11	47	15	10	45	232	75	47	27
ENSMUSG00000002812	89	149	573	130	108	369	1030	453	247	110
ENSMUSG00000002814	4	7	29	9	2	17	46	18	21	8
ENSMUSG00000002820	19	26	83	24	11	64	208	71	29	16
ENSMUSG00000002825	0	5	13	7	5	10	25	14	7	5
ENSMUSG00000002831	161	318	1295	325	333	883	1466	564	287	240
ENSMUSG00000002833	31	29	170	36	23	95	304	116	68	48
ENSMUSG00000002835	2	1	7	1	1	6	45	12	5	1
ENSMUSG00000002844	6	14	53	10	9	32	125	48	22	5
ENSMUSG00000002845	13	19	56	8	10	36	121	41	16	12
ENSMUSG00000002846	21	34	149	35	21	105	277	113	59	32
ENSMUSG00000002847	6	5	26	6	4	22	115	31	33	1
ENSMUSG00000002870	4	9	25	6	3	13	74	17	9	1
ENSMUSG00000002871	11	4	53	12	7	26	174	84	44	11
ENSMUSG00000002881	48	65	212	62	53	156	362	148	106	72
ENSMUSG00000002885	31	48	178	37	43	143	445	187	86	44
ENSMUSG00000002897	5	1	11	8	1	9	36	15	14	5
ENSMUSG00000002900	134	220	816	173	133	507	1523	421	334	193
ENSMUSG00000002908	2	9	30	11	5	30	61	23	12	5
ENSMUSG00000002910	5	23	35	13	23	53	40	20	3	18
ENSMUSG00000002930	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002944	2159	3165	12369	4169	3554	6693	11398	4250	3090	3343
ENSMUSG00000002948	20	20	102	32	15	100	276	114	55	27
ENSMUSG00000002949	97	168	561	161	114	444	820	263	249	165
ENSMUSG00000002957	62	113	364	104	79	210	551	214	117	89
ENSMUSG00000002963	6	2	52	11	9	39	84	28	15	9
ENSMUSG00000002968	15	29	100	19	16	55	180	82	44	16
ENSMUSG00000002980	75	93	405	103	63	269	926	227	151	81
ENSMUSG00000002981	49	58	296	90	52	181	524	241	128	60
ENSMUSG00000002983	1	4	23	6	0	13	57	14	5	10
ENSMUSG00000002984	28	24	83	35	20	68	232	80	35	29
ENSMUSG00000002985	106	182	1027	261	145	690	2075	916	452	359
ENSMUSG00000002992	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002996	107	125	640	151	97	428	655	323	171	150
ENSMUSG00000002997	3	4	77	6	4	8	7	8	11	12
ENSMUSG00000003031	56	84	326	105	98	198	330	152	119	113
ENSMUSG00000003032	24	28	286	51	27	110	139	71	22	31
ENSMUSG00000003033	17	25	99	22	24	72	222	82	35	16
ENSMUSG00000003037	36	64	200	79	36	130	325	96	88	61
ENSMUSG00000003038	28	50	193	50	30	100	169	72	38	32
ENSMUSG00000003039	31	36	156	38	15	114	279	97	64	61
ENSMUSG00000003051	0	0	0	0	0	0	1	1	0	1
ENSMUSG00000003053	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003062	4	6	17	6	3	14	57	14	13	5
ENSMUSG00000003068	55	76	313	90	56	239	393	139	74	49
ENSMUSG00000003070	0	0	3	1	0	2	0	2	0	1
ENSMUSG00000003072	145	230	985	224	188	757	2280	621	439	165
ENSMUSG00000003099	24	53	182	61	40	122	255	117	72	47
ENSMUSG00000003119	96	132	490	127	102	269	582	255	200	121
ENSMUSG00000003123	20	33	162	41	22	82	160	66	24	29
ENSMUSG00000003131	49	50	228	64	52	156	430	194	100	67
ENSMUSG00000003134	11	17	56	16	8	31	95	34	23	14
ENSMUSG00000003135	16	32	105	30	28	59	158	67	34	29
ENSMUSG00000003153	2	1	8	1	1	3	9	3	5	4
ENSMUSG00000003154	58	75	172	65	41	153	251	132	72	52
ENSMUSG00000003161	42	78	249	84	65	180	426	194	104	81
ENSMUSG00000003166	17	15	60	24	8	62	137	53	23	10
ENSMUSG00000003184	26	29	137	29	21	89	199	69	39	38
ENSMUSG00000003190	3	3	22	7	1	15	42	13	9	2
ENSMUSG00000003198	5	10	34	15	16	35	41	23	10	17
ENSMUSG00000003199	7	20	78	13	5	52	119	62	26	13
ENSMUSG00000003200	7	8	44	8	2	21	118	37	14	8
ENSMUSG00000003206	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000003208	4	7	27	7	3	13	42	11	5	12
ENSMUSG00000003226	379	551	2261	671	475	1363	2856	1193	757	593
ENSMUSG00000003227	0	0	2	1	2	2	7	0	0	2
ENSMUSG00000003228	52	103	360	87	62	189	640	324	151	101
ENSMUSG00000003233	27	41	114	42	42	87	172	86	58	36
ENSMUSG00000003234	28	47	205	50	33	139	453	135	85	53
ENSMUSG00000003235	42	62	284	65	63	180	495	124	120	61
ENSMUSG00000003269	24	31	118	30	25	70	154	58	41	35
ENSMUSG00000003271	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000003273	0	1	10	4	2	3	44	5	5	3
ENSMUSG00000003279	0	4	9	2	0	1	4	0	0	2
ENSMUSG00000003282	14	27	63	26	13	44	60	27	15	24
ENSMUSG00000003283	1	0	4	1	0	2	22	11	3	2
ENSMUSG00000003299	8	18	122	25	14	91	305	99	53	17
ENSMUSG00000003308	32	37	165	46	26	123	351	113	59	27
ENSMUSG00000003309	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003316	165	224	884	243	156	556	1636	633	394	215
ENSMUSG00000003341	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000003344	10	18	64	23	9	37	144	53	22	9
ENSMUSG00000003345	40	56	286	80	38	198	568	159	127	59
ENSMUSG00000003346	0	3	28	4	0	13	80	20	6	6
ENSMUSG00000003348	3	6	20	3	5	18	77	22	11	9
ENSMUSG00000003352	2	9	12	4	0	3	35	7	6	3
ENSMUSG00000003354	0	0	0	0	0	1	0	1	0	1
ENSMUSG00000003355	0	0	3	1	0	2	18	4	4	1
ENSMUSG00000003360	52	75	268	77	67	226	390	137	129	61
ENSMUSG00000003363	7	19	43	10	5	39	141	61	26	13
ENSMUSG00000003378	3	7	16	0	0	12	24	16	4	2
ENSMUSG00000003379	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000003380	6	8	65	18	3	34	177	42	17	9
ENSMUSG00000003382	23	52	154	39	24	75	233	80	42	24
ENSMUSG00000003402	21	28	106	22	20	65	186	74	49	17
ENSMUSG00000003410	0	0	0	0	0	2	0	1	0	0
ENSMUSG00000003411	0	0	4	0	0	3	1	0	2	2
ENSMUSG00000003418	9	27	59	18	28	59	93	35	21	26
ENSMUSG00000003420	25	31	161	39	30	138	377	96	68	43
ENSMUSG00000003421	12	16	79	21	11	51	121	51	39	10
ENSMUSG00000003423	2	11	58	12	8	61	130	52	24	15
ENSMUSG00000003429	60	80	357	83	52	195	682	195	125	58
ENSMUSG00000003435	78	117	368	141	93	321	591	228	144	129
ENSMUSG00000003436	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003437	76	104	374	108	83	248	472	197	159	127
ENSMUSG00000003438	12	22	52	17	11	39	177	33	29	5
ENSMUSG00000003444	1	4	20	10	6	15	29	18	14	8
ENSMUSG00000003452	41	55	222	48	33	131	244	93	81	61
ENSMUSG00000003458	32	28	158	48	21	104	312	131	63	25
ENSMUSG00000003464	48	63	359	76	71	225	658	268	118	71
ENSMUSG00000003469	7	12	37	5	6	22	64	27	6	13
ENSMUSG00000003476	11	17	52	21	5	28	53	20	7	13
ENSMUSG00000003477	1	3	15	9	2	7	3	9	4	5
ENSMUSG00000003484	1	0	2	0	0	0	5	1	0	0
ENSMUSG00000003500	5	2	36	5	3	18	110	43	17	10
ENSMUSG00000003505	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003518	72	119	471	142	128	284	1240	415	284	121
ENSMUSG00000003526	11	21	73	17	11	50	73	20	15	18
ENSMUSG00000003527	6	12	52	7	14	34	83	28	17	10
ENSMUSG00000003528	3	4	24	5	0	16	48	13	6	6
ENSMUSG00000003531	5	10	27	11	3	19	54	15	11	9
ENSMUSG00000003534	6	8	24	6	7	20	100	33	19	3
ENSMUSG00000003541	4	11	81	16	12	50	58	30	33	8
ENSMUSG00000003545	0	0	20	0	0	9	3	1	2	1
ENSMUSG00000003546	14	20	111	28	10	80	238	57	45	22
ENSMUSG00000003549	7	5	46	6	8	36	70	23	26	11
ENSMUSG00000003555	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000003559	58	86	282	77	65	186	146	56	42	62
ENSMUSG00000003573	2	3	13	4	2	10	59	10	6	5
ENSMUSG00000003575	7	7	19	9	5	16	42	22	11	5
ENSMUSG00000003581	10	7	60	10	7	19	97	21	24	6
ENSMUSG00000003585	0	0	2	2	1	0	14	7	1	0
ENSMUSG00000003604	3	18	36	9	12	29	52	18	20	7
ENSMUSG00000003617	229	351	1343	292	255	627	1295	757	434	253
ENSMUSG00000003623	28	41	180	51	32	92	285	112	58	47
ENSMUSG00000003644	0	2	10	1	3	9	45	30	3	0
ENSMUSG00000003657	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003660	200	262	999	254	201	628	1292	521	349	255
ENSMUSG00000003662	44	48	269	44	38	167	337	111	77	64
ENSMUSG00000003665	0	0	4	0	1	3	5	1	1	0
ENSMUSG00000003680	1	6	11	4	0	7	18	8	7	1
ENSMUSG00000003721	20	18	115	36	30	62	305	92	42	35
ENSMUSG00000003731	62	86	352	81	57	248	718	232	135	77
ENSMUSG00000003746	55	83	423	108	93	202	543	231	147	110
ENSMUSG00000003752	3	3	14	4	4	16	45	17	6	0
ENSMUSG00000003762	6	6	20	6	4	19	51	20	21	7
ENSMUSG00000003778	54	100	296	84	69	233	411	164	123	100
ENSMUSG00000003779	1	1	4	2	4	4	84	3	14	1
ENSMUSG00000003808	16	13	78	9	11	46	124	61	22	17
ENSMUSG00000003809	36	80	296	68	62	166	244	76	70	68
ENSMUSG00000003810	133	237	692	192	191	448	929	399	250	144
ENSMUSG00000003812	2	11	27	10	6	18	69	18	8	6
ENSMUSG00000003813	27	30	106	13	21	66	213	87	35	21
ENSMUSG00000003814	421	620	2115	618	474	1338	2700	1105	785	628
ENSMUSG00000003824	0	0	2	0	0	1	4	2	0	0
ENSMUSG00000003847	199	240	829	294	194	474	995	554	304	328
ENSMUSG00000003848	3	3	32	8	6	22	90	25	12	10
ENSMUSG00000003849	35	28	144	19	14	113	601	202	90	31
ENSMUSG00000003863	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000003865	79	85	388	122	82	253	943	271	204	100
ENSMUSG00000003868	9	18	54	5	3	38	87	31	18	6
ENSMUSG00000003872	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000003873	1	6	37	8	2	31	83	16	11	7
ENSMUSG00000003882	3	3	11	8	0	4	16	9	0	5
ENSMUSG00000003923	31	47	198	70	31	124	364	95	78	43
ENSMUSG00000003929	38	34	74	43	22	70	115	59	22	27
ENSMUSG00000003934	28	35	115	41	17	90	22	8	8	19
ENSMUSG00000003948	32	39	173	77	26	99	200	108	45	48
ENSMUSG00000003949	33	20	89	29	26	57	66	23	32	26
ENSMUSG00000003955	26	56	194	46	44	118	471	127	111	54
ENSMUSG00000003970	108	142	796	153	93	489	1660	325	294	129
ENSMUSG00000003974	0	0	0	1	0	0	2	0	0	0
ENSMUSG00000003992	29	50	202	59	47	133	280	119	64	55
ENSMUSG00000004018	5	10	26	7	2	17	34	12	6	5
ENSMUSG00000004031	0	0	1	0	0	0	3	1	0	1
ENSMUSG00000004032	20	28	128	40	13	60	264	65	60	32
ENSMUSG00000004035	21	31	116	40	19	54	75	30	20	13
ENSMUSG00000004038	0	0	0	0	0	0	3	1	0	0
ENSMUSG00000004040	85	158	615	132	126	456	1276	432	294	131
ENSMUSG00000004043	12	38	103	24	14	52	101	54	29	22
ENSMUSG00000004044	111	176	722	167	100	517	1464	405	315	233
ENSMUSG00000004054	9	15	56	19	7	40	196	53	21	11
ENSMUSG00000004056	78	117	454	133	81	310	602	209	114	85
ENSMUSG00000004069	102	119	516	141	106	357	996	318	216	138
ENSMUSG00000004070	75	58	312	82	51	226	548	223	146	79
ENSMUSG00000004071	34	53	213	62	43	154	320	99	61	47
ENSMUSG00000004085	619	900	2705	815	675	1772	3078	1282	808	700
ENSMUSG00000004096	70	96	383	80	64	223	513	150	140	94
ENSMUSG00000004098	18	34	153	27	15	75	316	108	50	42
ENSMUSG00000004099	40	50	167	38	24	101	324	119	73	41
ENSMUSG00000004100	7	4	28	8	6	15	48	24	11	5
ENSMUSG00000004105	76	80	451	105	55	268	578	246	119	88
ENSMUSG00000004110	1	1	13	1	0	2	2	2	3	2
ENSMUSG00000004113	1	1	2	0	0	2	1	0	0	0
ENSMUSG00000004127	1	3	20	8	4	9	27	15	6	5
ENSMUSG00000004151	35	22	128	40	24	39	93	34	30	40
ENSMUSG00000004187	3	6	36	3	6	18	38	14	8	7
ENSMUSG00000004207	386	462	2260	526	370	1437	3513	1317	581	394
ENSMUSG00000004221	52	53	270	67	46	190	390	136	104	55
ENSMUSG00000004231	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004233	8	24	44	19	18	38	102	39	17	22
ENSMUSG00000004263	5	1	6	1	3	9	14	10	3	2
ENSMUSG00000004264	68	109	431	125	89	269	742	311	165	73
ENSMUSG00000004266	6	7	29	6	4	21	63	20	12	8
ENSMUSG00000004267	0	3	5	1	0	2	15	4	0	0
ENSMUSG00000004268	13	23	98	18	24	70	160	56	33	21
ENSMUSG00000004270	17	36	124	32	27	58	128	45	14	12
ENSMUSG00000004285	8	11	47	8	4	14	107	33	15	11
ENSMUSG00000004296	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000004317	7	9	49	5	3	23	64	31	11	8
ENSMUSG00000004319	103	146	616	172	143	346	682	238	174	149
ENSMUSG00000004328	0	1	5	1	7	9	3	2	0	0
ENSMUSG00000004341	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004344	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004347	169	223	830	298	199	479	1353	444	435	240
ENSMUSG00000004356	28	51	198	58	45	150	388	150	80	57
ENSMUSG00000004359	0	0	5	1	1	4	2	2	1	0
ENSMUSG00000004360	0	3	1	0	2	1	4	2	2	2
ENSMUSG00000004364	277	337	1314	488	390	863	1764	668	465	412
ENSMUSG00000004366	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004371	0	0	0	0	1	0	2	2	0	0
ENSMUSG00000004383	51	103	332	74	92	243	891	280	161	78
ENSMUSG00000004393	7	9	44	9	6	28	121	36	22	4
ENSMUSG00000004394	32	51	224	43	32	158	485	164	82	42
ENSMUSG00000004415	1	0	0	0	0	1	16	0	1	0
ENSMUSG00000004446	1	0	6	0	2	0	13	6	0	2
ENSMUSG00000004451	28	34	145	36	40	90	340	123	84	45
ENSMUSG00000004455	29	40	163	38	43	110	215	72	54	32
ENSMUSG00000004460	41	56	238	51	57	148	402	118	88	44
ENSMUSG00000004462	19	23	71	21	18	47	121	41	24	16
ENSMUSG00000004473	1	1	3	1	0	6	58	27	11	2
ENSMUSG00000004500	5	12	31	16	5	26	56	23	14	9
ENSMUSG00000004508	41	63	291	96	39	181	599	337	132	85
ENSMUSG00000004530	24	43	175	40	20	107	348	145	80	52
ENSMUSG00000004535	188	290	1283	322	248	783	1742	646	448	309
ENSMUSG00000004540	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000004542	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000004552	0	0	1	0	0	0	0	8	2	0
ENSMUSG00000004558	1043	1715	6100	1760	1480	4128	7656	3309	1939	1601
ENSMUSG00000004561	8	10	33	5	4	19	39	14	8	7
ENSMUSG00000004562	17	26	144	19	22	70	374	192	79	62
ENSMUSG00000004565	9	10	45	15	4	27	113	31	35	9
ENSMUSG00000004567	10	20	68	22	17	54	149	73	29	25
ENSMUSG00000004568	24	15	97	31	21	53	142	61	40	29
ENSMUSG00000004591	111	173	681	201	138	415	972	373	252	199
ENSMUSG00000004609	4	11	40	6	11	19	67	24	8	18
ENSMUSG00000004610	32	33	257	48	22	135	315	74	51	14
ENSMUSG00000004612	0	0	1	0	0	0	1	1	0	0
ENSMUSG00000004626	2	5	12	2	2	4	35	11	1	5
ENSMUSG00000004630	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004631	29	32	108	42	20	63	223	98	42	52
ENSMUSG00000004633	5	7	22	4	0	17	49	21	6	14
ENSMUSG00000004637	11	9	35	16	7	28	87	18	19	24
ENSMUSG00000004642	9	11	70	21	9	45	147	24	31	17
ENSMUSG00000004651	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000004654	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004655	101	192	717	129	152	507	2071	710	427	171
ENSMUSG00000004661	0	4	22	5	4	11	16	6	14	2
ENSMUSG00000004665	22	16	152	37	9	79	343	110	85	26
ENSMUSG00000004667	26	30	175	30	20	127	274	106	66	31
ENSMUSG00000004668	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000004677	38	50	248	56	50	174	558	251	134	70
ENSMUSG00000004698	80	88	373	111	28	228	522	186	110	116
ENSMUSG00000004707	3	1	1	1	0	1	9	4	0	2
ENSMUSG00000004709	0	1	9	1	4	0	11	0	2	1
ENSMUSG00000004730	8	4	57	11	8	32	110	44	13	14
ENSMUSG00000004748	45	77	338	60	43	194	535	139	80	51
ENSMUSG00000004768	7	16	73	16	7	26	116	52	19	23
ENSMUSG00000004771	72	100	366	120	99	258	569	198	137	128
ENSMUSG00000004788	12	10	48	17	11	51	104	43	19	14
ENSMUSG00000004789	549	663	2444	822	668	1926	3764	1395	1076	724
ENSMUSG00000004791	1	3	16	2	6	14	13	1	4	3
ENSMUSG00000004798	98	143	548	133	97	371	746	358	180	133
ENSMUSG00000004814	2	5	12	1	0	5	9	0	0	2
ENSMUSG00000004815	10	13	44	14	11	30	78	37	18	3
ENSMUSG00000004821	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004837	6	5	35	11	4	35	121	36	31	9
ENSMUSG00000004842	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000004843	41	44	185	41	25	107	473	132	84	54
ENSMUSG00000004846	13	15	77	15	9	61	222	60	36	21
ENSMUSG00000004849	3	6	10	8	2	13	61	17	8	5
ENSMUSG00000004864	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000004865	63	80	276	87	49	153	376	161	105	66
ENSMUSG00000004872	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004880	24	38	183	32	32	124	249	82	49	44
ENSMUSG00000004885	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000004891	84	90	459	112	66	280	929	239	187	65
ENSMUSG00000004892	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004894	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004895	18	15	60	17	18	53	121	63	30	20
ENSMUSG00000004896	7	31	76	30	18	83	106	31	27	34
ENSMUSG00000004897	97	120	476	110	109	300	890	338	195	98
ENSMUSG00000004902	0	0	1	0	0	0	4	0	0	0
ENSMUSG00000004929	6	12	39	12	7	28	100	37	23	1
ENSMUSG00000004931	10	18	82	12	9	81	258	74	42	16
ENSMUSG00000004933	0	0	3	0	1	3	8	1	0	0
ENSMUSG00000004934	5	10	36	10	5	22	54	9	16	6
ENSMUSG00000004936	16	32	125	29	16	73	341	114	64	26
ENSMUSG00000004937	25	30	204	38	35	160	548	216	90	38
ENSMUSG00000004939	2	3	21	3	3	166	10226	2672	1498	196
ENSMUSG00000004945	39	49	204	48	37	154	325	77	54	43
ENSMUSG00000004947	4	4	21	5	3	13	47	19	13	6
ENSMUSG00000004948	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004951	28	73	347	91	98	279	1427	504	338	91
ENSMUSG00000004952	4	5	25	6	1	14	87	30	24	3
ENSMUSG00000004961	1	0	0	0	0	0	6	2	0	0
ENSMUSG00000004980	438	484	1880	662	461	1288	2203	636	512	492
ENSMUSG00000004988	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004994	9	3	30	9	1	17	38	23	10	4
ENSMUSG00000004996	5	7	19	5	12	22	63	25	7	8
ENSMUSG00000005034	81	123	511	151	86	330	899	372	228	144
ENSMUSG00000005043	6	5	20	3	4	9	73	29	14	8
ENSMUSG00000005045	2	3	3	1	0	2	7	4	1	1
ENSMUSG00000005054	6	5	7	2	2	14	51	15	11	3
ENSMUSG00000005057	0	1	8	0	0	3	14	6	0	1
ENSMUSG00000005069	6	8	41	7	2	41	130	38	30	10
ENSMUSG00000005078	25	30	101	27	23	96	147	83	34	22
ENSMUSG00000005087	11	25	107	33	20	31	210	66	67	26
ENSMUSG00000005089	2	3	5	2	2	1	18	6	4	2
ENSMUSG00000005102	14	26	72	20	10	36	124	60	32	26
ENSMUSG00000005103	153	213	969	227	185	715	2427	831	548	243
ENSMUSG00000005107	3	4	6	4	0	6	13	12	6	0
ENSMUSG00000005124	1	2	20	1	0	13	42	15	13	7
ENSMUSG00000005125	32	38	180	57	44	154	217	117	70	52
ENSMUSG00000005131	0	0	2	0	0	6	5	4	4	1
ENSMUSG00000005142	33	34	165	53	22	118	292	100	81	38
ENSMUSG00000005148	1	0	1	3	0	1	6	2	4	0
ENSMUSG00000005150	9	18	61	16	11	58	126	56	24	13
ENSMUSG00000005161	262	362	1391	420	314	1038	1849	538	575	373
ENSMUSG00000005198	81	103	209	95	103	179	306	167	128	113
ENSMUSG00000005202	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005204	13	27	98	32	18	60	177	65	35	22
ENSMUSG00000005220	275	386	1784	478	452	831	893	552	452	294
ENSMUSG00000005225	16	38	101	31	26	59	153	56	43	28
ENSMUSG00000005232	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000005233	1	0	0	0	0	5	38	0	6	1
ENSMUSG00000005237	1	3	2	0	3	1	8	0	0	0
ENSMUSG00000005251	0	0	2	1	0	0	2	0	0	0
ENSMUSG00000005262	13	27	134	34	33	82	264	96	64	34
ENSMUSG00000005267	13	10	41	17	14	25	82	33	11	13
ENSMUSG00000005268	25	44	162	49	36	73	104	48	11	47
ENSMUSG00000005299	84	123	357	144	105	270	660	231	205	137
ENSMUSG00000005312	61	107	329	106	103	233	643	249	150	114
ENSMUSG00000005320	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000005338	5	2	15	3	3	3	21	10	2	5
ENSMUSG00000005339	0	0	0	1	0	1	1	0	0	0
ENSMUSG00000005354	54	67	287	72	66	180	485	200	112	63
ENSMUSG00000005355	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005357	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005360	3	8	44	7	2	13	176	61	30	20
ENSMUSG00000005362	25	66	234	74	48	149	345	127	79	61
ENSMUSG00000005364	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000005370	28	51	147	54	34	122	228	83	55	54
ENSMUSG00000005371	136	200	599	223	166	359	606	292	222	240
ENSMUSG00000005373	31	34	86	31	32	70	171	60	23	20
ENSMUSG00000005374	2	13	41	8	9	36	96	37	10	12
ENSMUSG00000005378	8	7	29	13	5	22	85	15	11	12
ENSMUSG00000005397	76	156	556	147	151	383	1660	806	441	210
ENSMUSG00000005410	2	5	18	1	1	9	78	10	7	7
ENSMUSG00000005413	2	13	21	4	6	14	57	12	19	2
ENSMUSG00000005417	131	164	844	207	157	534	1683	568	390	212
ENSMUSG00000005442	38	29	110	28	23	69	192	86	35	23
ENSMUSG00000005447	2	0	2	0	0	3	10	3	3	1
ENSMUSG00000005465	0	2	7	1	1	3	26	6	6	2
ENSMUSG00000005469	100	106	578	151	114	373	818	379	240	147
ENSMUSG00000005470	0	1	7	1	0	6	18	2	3	1
ENSMUSG00000005474	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005481	3	2	19	8	0	17	64	14	15	7
ENSMUSG00000005483	11	9	79	20	6	57	139	33	14	7
ENSMUSG00000005493	1	1	2	0	0	1	2	2	0	0
ENSMUSG00000005501	69	103	304	80	53	210	549	173	131	98
ENSMUSG00000005503	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005505	4	15	60	16	10	34	87	33	16	23
ENSMUSG00000005506	89	141	525	146	107	351	914	335	191	124
ENSMUSG00000005510	85	110	523	123	108	299	744	160	170	108
ENSMUSG00000005514	31	30	136	31	43	99	380	145	68	36
ENSMUSG00000005533	64	66	274	90	90	188	598	224	169	89
ENSMUSG00000005534	333	513	1499	484	510	1040	2386	868	561	406
ENSMUSG00000005540	0	0	1	0	0	2	2	1	0	0
ENSMUSG00000005547	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005553	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005566	22	36	126	39	27	95	267	96	53	37
ENSMUSG00000005575	50	55	230	72	42	194	596	221	128	51
